week,gold_usd,real_yield_10y,broad_dollar_index,etf_flow_tonnes,managed_money_net_pct_oi,vix,target_4w_forward_return,real_yield_pressure,dollar_pressure,etf_flow_pressure,futures_position_pressure,momentum_pressure,market_risk_pressure,predicted_4w_return,fitted_4w_return,actual_4w_forward_return,contribution_real_yield_pressure,z_real_yield_pressure,contribution_dollar_pressure,z_dollar_pressure,contribution_etf_flow_pressure,z_etf_flow_pressure,contribution_futures_position_pressure,z_futures_position_pressure,contribution_momentum_pressure,z_momentum_pressure,contribution_market_risk_pressure,z_market_risk_pressure
2025-05-16,3182.95,2.09,123.0737,-30.24222544,0.2296219507215737,17.24,0.07631037304351482,0.020000000000000018,-0.0007087696722220715,-18.841393360000012,-0.04380412039101683,-0.0430294559050186,-12.41,0.014252123104308415,0.014252123104308418,0.07631037304351482,0.00046555217526221196,0.19912599061873976,2.7228995679026198e-05,-0.06853383664092458,-0.0038957213187019142,-1.0105444961423231,0.0006630205624906573,-0.26377056317475,-0.0029825434879008693,-1.3593917166535086,-0.00319192821046133,-2.263753820479126
2025-05-23,3284.0,2.18,121.3837,3.27474075,0.24024330357142856,22.29,0.025524089995365165,-0.16000000000000014,0.012298866081819482,-30.995317360000016,-0.01956488422659916,-0.009320014422509309,-2.5500000000000007,0.01384031794324922,0.013840317943249223,0.025524089995365165,-0.002205688069429967,-0.9434169684070376,-0.00037888994204639416,0.9536444788192651,-0.004873627789848352,-1.2642120255456522,0.00032619084179413827,-0.12976904022293884,-0.0015080185736763166,-0.687328773555626,-0.0006861629114845217,-0.48663497733229627
2025-05-30,3277.55,2.07,121.7674,12.72668952,0.01308895186446207,18.57,-0.0017711821160301833,-0.009999999999999787,0.005967341533179806,-18.587497480000014,-0.2212604599106581,0.008533507680762102,-4.109999999999999,0.020449641682091246,0.020449641682091242,-0.0017711821160301833,2.03454678135188e-05,0.008702164114444971,-0.00018120974308502395,0.45609463811032086,-0.0038752928197208934,-1.0052453729451334,0.0031289633368744227,-1.2448006415067125,-0.0007270663540558336,-0.33138426419277,-0.0010826125936755785,-0.7678018531242895
2025-06-06,3374.6,2.2,121.161,8.686061509999998,-0.0035054500793204033,16.77,-0.012659057483580935,-0.1200000000000001,0.011146696524120944,-5.554733660000016,-0.044072262193201255,0.006630121360360042,-5.129999999999999,0.01689943543794358,0.016899435437943575,-0.012659057483580935,-0.001612079126165038,-0.6895185330679758,-0.00034291738825569375,0.863103602684501,-0.0028266747703977976,-0.7332353620616943,0.0006667466752990066,-0.26525292877472306,-0.0008103246469078015,-0.36933195350721293,-0.0013418296935697308,-0.9516417334498235
2025-06-13,3435.35,2.13,120.3245,21.78491319,0.2974783227813963,20.82,-0.024531797658540487,-0.040000000000000036,0.02259110315532267,46.472404969999985,0.06785637205982259,0.07631037304351482,3.580000000000002,0.025621563419210763,0.025621563419210767,-0.024531797658540487,-0.00042486123963518096,-0.18172166238985266,-0.0007002298431741293,1.7624387711134366,0.001359436278306287,0.35263581157709023,-0.000888619605950912,0.35352100246981305,0.002237642409727061,1.0198786937911246,0.0008716810319970038,0.6182066563888062
2025-06-20,3368.9,2.05,121.0408,16.105029000000002,-0.007845664881203742,20.62,-0.015073407981704317,0.13000000000000034,0.0028289238808806836,59.30269321999999,-0.2480889684526323,0.025524089995365165,-1.6699999999999982,0.03062841896738815,0.03062841896738815,-0.015073407981704317,0.002097976769240769,0.8973466878011606,-8.322338590290424e-05,0.20946853866401013,0.0023917631141783142,0.6204199051677742,0.003501773724858629,-1.393116412629387,1.613898629560644e-05,0.0073558707104964365,-0.0004625246292228992,-0.3280280217573252
2025-06-27,3271.75,2.0,119.659,26.28280576,0.013722533390779836,16.32,0.021693152558443323,0.06999999999999984,0.017466636646862696,72.85880945999997,0.0006335815263177665,-0.0017711821160301833,-2.25,0.0255741052184181,0.0255741052184181,0.021693152558443323,0.0012075633543433694,0.5164990347925653,-0.0005402359031394358,1.3597431050987836,0.0034824901744025913,0.9033529327977924,4.551188260975507e-05,-0.018106067271914158,-0.0011778160897525727,-0.5368281946754598,-0.0006099225879862414,-0.4325644242953744
2025-07-04,3332.15,2.02,119.2382,3.9233618499999996,0.017130242825607066,17.48,-0.010043818409524818,0.18000000000000016,0.01599706658357282,68.09610979999998,0.02063569290492747,-0.012659057483580935,0.7100000000000009,0.026867232510911283,0.026867232510911283,-0.010043818409524818,0.002839987948321926,1.214719731974986,-0.0004943536041343358,1.2442599627239181,0.0030992826755206725,0.803949459808964,-0.00023243852569922844,0.09247140178711731,-0.0016540756415685085,-0.7538990579644829,0.00014231527053012324,0.1009316990022542
2025-07-11,3352.1,2.06,119.9214,1.31451448,0.2909708807972126,16.4,0.012466346364395486,0.06999999999999984,0.0033557315922850537,47.62571108999998,-0.006507441984183682,-0.024531797658540487,-4.420000000000002,0.022536572366891324,0.022536572366891328,0.012466346364395486,0.0012075633543433694,0.5164990347925653,-9.967115490463293e-05,0.25086663968689926,0.001452231454412439,0.3767067465365435,0.00014474392681337506,-0.0575837149729828,-0.00217341534042339,-0.9906051068843365,-0.0011613942612904685,-0.823674757929109
2025-07-18,3318.5,2.03,120.356,6.7450367600000005,0.3048328878048563,16.41,0.007609964153201327,0.020000000000000018,0.005673661266426729,38.26571884999998,0.31267855268606004,-0.015073407981704317,-4.210000000000001,0.01700075874554212,0.017000758745542122,0.007609964153201327,0.00046555217526221196,0.19912599061873976,-0.00017204058120042707,0.43301637807676424,0.0006991251340687842,0.18135205230321352,-0.004290681707301349,1.7069689755729445,-0.0017596846283860614,-0.8020338068680075,-0.001108026034841672,-0.7858253708032636
